"order_id","order_date","customer_id","contact_name","product_id","product_name","category_id","unit_price","units_in_stock","units_on_order","reorder_level","discontinued","order_id-2","product_id-2","unit_price-2","quantity","discount","employee_id","birth_date","hire_date","category_id-2","category_name","shipper_id","company_name"
10736,"1997-11-11","HUNGO","Patricia McKenna",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10736,65,"21.05",40,"0",9,"1966-01-27","1994-11-15",2,"Condiments",2,"United Package"
10736,"1997-11-11","HUNGO","Patricia McKenna",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10736,75,"7.75",20,"0",9,"1966-01-27","1994-11-15",1,"Beverages",2,"United Package"
10737,"1997-11-11","VINET","Paul Henriot",13,"Konbu",8,"6",24,0,5,0,10737,13,"6",4,"0",2,"1952-02-19","1992-08-14",8,"Seafood",2,"United Package"
10737,"1997-11-11","VINET","Paul Henriot",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10737,41,"9.65",12,"0",2,"1952-02-19","1992-08-14",8,"Seafood",2,"United Package"
10738,"1997-11-12","SPECD","Dominique Perrier",16,"Pavlova",3,"17.45",29,0,10,0,10738,16,"17.45",3,"0",2,"1952-02-19","1992-08-14",3,"Confections",1,"Speedy Express"
10739,"1997-11-12","VINET","Paul Henriot",36,"Inlagd Sill",8,"19",112,0,20,0,10739,36,"19",6,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10739,"1997-11-12","VINET","Paul Henriot",52,"Filo Mix",5,"7",38,0,25,0,10739,52,"7",18,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",3,"Federal Shipping"
10740,"1997-11-13","WHITC","Karl Jablonski",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10740,28,"45.6",5,"0.2",4,"1937-09-19","1993-05-03",7,"Produce",2,"United Package"
10740,"1997-11-13","WHITC","Karl Jablonski",35,"Steeleye Stout",1,"18",20,0,15,0,10740,35,"18",35,"0.2",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10740,"1997-11-13","WHITC","Karl Jablonski",45,"Rogede sild",8,"9.5",5,70,15,0,10740,45,"9.5",40,"0.2",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10740,"1997-11-13","WHITC","Karl Jablonski",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10740,56,"38",14,"0.2",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10741,"1997-11-14","AROUT","Thomas Hardy",2,"Chang",1,"19",17,40,25,1,10741,2,"19",15,"0.2",4,"1937-09-19","1993-05-03",1,"Beverages",3,"Federal Shipping"
10742,"1997-11-14","BOTTM","Elizabeth Lincoln",3,"Aniseed Syrup",2,"10",13,70,25,0,10742,3,"10",20,"0",3,"1963-08-30","1992-04-01",2,"Condiments",3,"Federal Shipping"
10742,"1997-11-14","BOTTM","Elizabeth Lincoln",60,"Camembert Pierrot",4,"34",19,0,0,0,10742,60,"34",50,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",3,"Federal Shipping"
10742,"1997-11-14","BOTTM","Elizabeth Lincoln",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10742,72,"34.8",35,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",3,"Federal Shipping"
10743,"1997-11-17","AROUT","Thomas Hardy",46,"Spegesild",8,"12",95,0,0,0,10743,46,"12",28,"0.05",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10744,"1997-11-17","VAFFE","Palle Ibsen",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10744,40,"18.4",50,"0.2",6,"1963-07-02","1993-10-17",8,"Seafood",1,"Speedy Express"
10745,"1997-11-18","QUICK","Horst Kloss",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10745,18,"62.5",24,"0",9,"1966-01-27","1994-11-15",8,"Seafood",1,"Speedy Express"
10745,"1997-11-18","QUICK","Horst Kloss",44,"Gula Malacca",2,"19.45",27,0,15,0,10745,44,"19.45",16,"0",9,"1966-01-27","1994-11-15",2,"Condiments",1,"Speedy Express"
10745,"1997-11-18","QUICK","Horst Kloss",59,"Raclette Courdavault",4,"55",79,0,0,0,10745,59,"55",45,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",1,"Speedy Express"
10745,"1997-11-18","QUICK","Horst Kloss",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10745,72,"34.8",7,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",1,"Speedy Express"
10746,"1997-11-19","CHOPS","Yang Wang",13,"Konbu",8,"6",24,0,5,0,10746,13,"6",6,"0",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10746,"1997-11-19","CHOPS","Yang Wang",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10746,42,"14",28,"0",1,"1948-12-08","1992-05-01",5,"Grains/Cereals",3,"Federal Shipping"
10746,"1997-11-19","CHOPS","Yang Wang",62,"Tarte au sucre",3,"49.3",17,0,0,0,10746,62,"49.3",9,"0",1,"1948-12-08","1992-05-01",3,"Confections",3,"Federal Shipping"
10746,"1997-11-19","CHOPS","Yang Wang",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10746,69,"36",40,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10747,"1997-11-19","PICCO","Georg Pipps",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10747,31,"12.5",8,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",1,"Speedy Express"
10747,"1997-11-19","PICCO","Georg Pipps",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10747,41,"9.65",35,"0",6,"1963-07-02","1993-10-17",8,"Seafood",1,"Speedy Express"
10747,"1997-11-19","PICCO","Georg Pipps",63,"Vegie-spread",2,"43.9",24,0,5,0,10747,63,"43.9",9,"0",6,"1963-07-02","1993-10-17",2,"Condiments",1,"Speedy Express"
10747,"1997-11-19","PICCO","Georg Pipps",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10747,69,"36",30,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",1,"Speedy Express"
10748,"1997-11-20","SAVEA","Jose Pavarotti",23,"Tunnbröd",5,"9",61,0,25,0,10748,23,"9",44,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10748,"1997-11-20","SAVEA","Jose Pavarotti",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10748,40,"18.4",40,"0",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10748,"1997-11-20","SAVEA","Jose Pavarotti",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10748,56,"38",28,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10749,"1997-11-20","ISLAT","Helen Bennett",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10749,56,"38",15,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10749,"1997-11-20","ISLAT","Helen Bennett",59,"Raclette Courdavault",4,"55",79,0,0,0,10749,59,"55",6,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10749,"1997-11-20","ISLAT","Helen Bennett",76,"Lakkalikööri",1,"18",57,0,20,0,10749,76,"18",10,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10750,"1997-11-21","WARTH","Pirkko Koskitalo",14,"Tofu",7,"23.25",35,0,0,0,10750,14,"23.25",5,"0.15",9,"1966-01-27","1994-11-15",7,"Produce",1,"Speedy Express"
10750,"1997-11-21","WARTH","Pirkko Koskitalo",45,"Rogede sild",8,"9.5",5,70,15,0,10750,45,"9.5",40,"0.15",9,"1966-01-27","1994-11-15",8,"Seafood",1,"Speedy Express"
10750,"1997-11-21","WARTH","Pirkko Koskitalo",59,"Raclette Courdavault",4,"55",79,0,0,0,10750,59,"55",25,"0.15",9,"1966-01-27","1994-11-15",4,"Dairy Products",1,"Speedy Express"
10751,"1997-11-24","RICSU","Michael Holz",26,"Gumbär Gummibärchen",3,"31.23",15,0,0,0,10751,26,"31.23",12,"0.1",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10751,"1997-11-24","RICSU","Michael Holz",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10751,30,"25.89",30,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10751,"1997-11-24","RICSU","Michael Holz",50,"Valkoinen suklaa",3,"16.25",65,0,30,0,10751,50,"16.25",20,"0.1",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10751,"1997-11-24","RICSU","Michael Holz",73,"Röd Kaviar",8,"15",101,0,5,0,10751,73,"15",15,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10752,"1997-11-24","NORTS","Simon Crowther",1,"Chai",1,"18",39,0,10,1,10752,1,"18",8,"0",2,"1952-02-19","1992-08-14",1,"Beverages",3,"Federal Shipping"
10752,"1997-11-24","NORTS","Simon Crowther",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10752,69,"36",3,"0",2,"1952-02-19","1992-08-14",4,"Dairy Products",3,"Federal Shipping"
10753,"1997-11-25","FRANS","Paolo Accorti",45,"Rogede sild",8,"9.5",5,70,15,0,10753,45,"9.5",4,"0",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10753,"1997-11-25","FRANS","Paolo Accorti",74,"Longlife Tofu",7,"10",4,20,5,0,10753,74,"10",5,"0",3,"1963-08-30","1992-04-01",7,"Produce",1,"Speedy Express"
10754,"1997-11-25","MAGAA","Giovanni Rovelli",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10754,40,"18.4",3,"0",6,"1963-07-02","1993-10-17",8,"Seafood",3,"Federal Shipping"
10755,"1997-11-26","BONAP","Laurence Lebihan",47,"Zaanse koeken",3,"9.5",36,0,0,0,10755,47,"9.5",30,"0.25",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10755,"1997-11-26","BONAP","Laurence Lebihan",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10755,56,"38",30,"0.25",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10755,"1997-11-26","BONAP","Laurence Lebihan",57,"Ravioli Angelo",5,"19.5",36,0,20,0,10755,57,"19.5",14,"0.25",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10755,"1997-11-26","BONAP","Laurence Lebihan",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10755,69,"36",25,"0.25",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10756,"1997-11-27","SPLIR","Art Braunschweiger",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10756,18,"62.5",21,"0.2",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10756,"1997-11-27","SPLIR","Art Braunschweiger",36,"Inlagd Sill",8,"19",112,0,20,0,10756,36,"19",20,"0.2",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10756,"1997-11-27","SPLIR","Art Braunschweiger",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10756,68,"12.5",6,"0.2",8,"1958-01-09","1994-03-05",3,"Confections",2,"United Package"
10756,"1997-11-27","SPLIR","Art Braunschweiger",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10756,69,"36",20,"0.2",8,"1958-01-09","1994-03-05",4,"Dairy Products",2,"United Package"
10757,"1997-11-27","SAVEA","Jose Pavarotti",34,"Sasquatch Ale",1,"14",111,0,15,0,10757,34,"14",30,"0",6,"1963-07-02","1993-10-17",1,"Beverages",1,"Speedy Express"
10757,"1997-11-27","SAVEA","Jose Pavarotti",59,"Raclette Courdavault",4,"55",79,0,0,0,10757,59,"55",7,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",1,"Speedy Express"
10757,"1997-11-27","SAVEA","Jose Pavarotti",62,"Tarte au sucre",3,"49.3",17,0,0,0,10757,62,"49.3",30,"0",6,"1963-07-02","1993-10-17",3,"Confections",1,"Speedy Express"
10757,"1997-11-27","SAVEA","Jose Pavarotti",64,"Wimmers gute Semmelknödel",5,"33.25",22,80,30,0,10757,64,"33.25",24,"0",6,"1963-07-02","1993-10-17",5,"Grains/Cereals",1,"Speedy Express"
10758,"1997-11-28","RICSU","Michael Holz",26,"Gumbär Gummibärchen",3,"31.23",15,0,0,0,10758,26,"31.23",20,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10758,"1997-11-28","RICSU","Michael Holz",52,"Filo Mix",5,"7",38,0,25,0,10758,52,"7",60,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",3,"Federal Shipping"
10758,"1997-11-28","RICSU","Michael Holz",70,"Outback Lager",1,"15",15,10,30,0,10758,70,"15",40,"0",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10759,"1997-11-28","ANATR","Ana Trujillo",32,"Mascarpone Fabioli",4,"32",9,40,25,0,10759,32,"32",10,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",3,"Federal Shipping"
10760,"1997-12-01","MAISD","Catherine Dewey",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10760,25,"14",12,"0.25",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10760,"1997-12-01","MAISD","Catherine Dewey",27,"Schoggi Schokolade",3,"43.9",49,0,30,0,10760,27,"43.9",40,"0",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10760,"1997-12-01","MAISD","Catherine Dewey",43,"Ipoh Coffee",1,"46",17,10,25,0,10760,43,"46",30,"0.25",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10761,"1997-12-02","RATTC","Paula Wilson",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10761,25,"14",35,"0.25",5,"1955-03-04","1993-10-17",3,"Confections",2,"United Package"
10761,"1997-12-02","RATTC","Paula Wilson",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10761,75,"7.75",18,"0",5,"1955-03-04","1993-10-17",1,"Beverages",2,"United Package"
10762,"1997-12-02","FOLKO","Maria Larsson",39,"Chartreuse verte",1,"18",69,0,5,0,10762,39,"18",16,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10762,"1997-12-02","FOLKO","Maria Larsson",47,"Zaanse koeken",3,"9.5",36,0,0,0,10762,47,"9.5",30,"0",3,"1963-08-30","1992-04-01",3,"Confections",1,"Speedy Express"
10762,"1997-12-02","FOLKO","Maria Larsson",51,"Manjimup Dried Apples",7,"53",20,0,10,0,10762,51,"53",28,"0",3,"1963-08-30","1992-04-01",7,"Produce",1,"Speedy Express"
10762,"1997-12-02","FOLKO","Maria Larsson",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10762,56,"38",60,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10763,"1997-12-03","FOLIG","Martine Rancé",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10763,21,"10",40,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10763,"1997-12-03","FOLIG","Martine Rancé",22,"Gustaf's Knäckebröd",5,"21",104,0,25,0,10763,22,"21",6,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",3,"Federal Shipping"
10763,"1997-12-03","FOLIG","Martine Rancé",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10763,24,"4.5",20,"0",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10764,"1997-12-03","ERNSH","Roland Mendel",3,"Aniseed Syrup",2,"10",13,70,25,0,10764,3,"10",20,"0.1",6,"1963-07-02","1993-10-17",2,"Condiments",3,"Federal Shipping"
10764,"1997-12-03","ERNSH","Roland Mendel",39,"Chartreuse verte",1,"18",69,0,5,0,10764,39,"18",130,"0.1",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10765,"1997-12-04","QUICK","Horst Kloss",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10765,65,"21.05",80,"0.1",3,"1963-08-30","1992-04-01",2,"Condiments",3,"Federal Shipping"
10766,"1997-12-05","OTTIK","Henriette Pfalzheim",2,"Chang",1,"19",17,40,25,1,10766,2,"19",40,"0",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10766,"1997-12-05","OTTIK","Henriette Pfalzheim",7,"Uncle Bob's Organic Dried Pears",7,"30",15,0,10,0,10766,7,"30",35,"0",4,"1937-09-19","1993-05-03",7,"Produce",1,"Speedy Express"
10766,"1997-12-05","OTTIK","Henriette Pfalzheim",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10766,68,"12.5",40,"0",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10767,"1997-12-05","SUPRD","Pascale Cartrain",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10767,42,"14",2,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",3,"Federal Shipping"
10768,"1997-12-08","AROUT","Thomas Hardy",22,"Gustaf's Knäckebröd",5,"21",104,0,25,0,10768,22,"21",4,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",2,"United Package"
10768,"1997-12-08","AROUT","Thomas Hardy",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10768,31,"12.5",50,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10768,"1997-12-08","AROUT","Thomas Hardy",60,"Camembert Pierrot",4,"34",19,0,0,0,10768,60,"34",15,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10768,"1997-12-08","AROUT","Thomas Hardy",71,"Flotemysost",4,"21.5",26,0,0,0,10768,71,"21.5",12,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10769,"1997-12-08","VAFFE","Palle Ibsen",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10769,41,"9.65",30,"0.05",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10769,"1997-12-08","VAFFE","Palle Ibsen",52,"Filo Mix",5,"7",38,0,25,0,10769,52,"7",15,"0.05",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10769,"1997-12-08","VAFFE","Palle Ibsen",61,"Sirop d'érable",2,"28.5",113,0,25,0,10769,61,"28.5",20,"0",3,"1963-08-30","1992-04-01",2,"Condiments",1,"Speedy Express"
10769,"1997-12-08","VAFFE","Palle Ibsen",62,"Tarte au sucre",3,"49.3",17,0,0,0,10769,62,"49.3",15,"0",3,"1963-08-30","1992-04-01",3,"Confections",1,"Speedy Express"
10770,"1997-12-09","HANAR","Mario Pontes",11,"Queso Cabrales",4,"21",22,30,30,0,10770,11,"21",15,"0.25",8,"1958-01-09","1994-03-05",4,"Dairy Products",3,"Federal Shipping"
10771,"1997-12-10","ERNSH","Roland Mendel",71,"Flotemysost",4,"21.5",26,0,0,0,10771,71,"21.5",16,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",2,"United Package"
10772,"1997-12-10","LEHMS","Renate Messner",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10772,29,"123.79",18,"0",3,"1963-08-30","1992-04-01",6,"Meat/Poultry",2,"United Package"
10772,"1997-12-10","LEHMS","Renate Messner",59,"Raclette Courdavault",4,"55",79,0,0,0,10772,59,"55",25,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10773,"1997-12-11","ERNSH","Roland Mendel",17,"Alice Mutton",6,"39",0,0,0,1,10773,17,"39",33,"0",1,"1948-12-08","1992-05-01",6,"Meat/Poultry",3,"Federal Shipping"
10773,"1997-12-11","ERNSH","Roland Mendel",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10773,31,"12.5",70,"0.2",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10773,"1997-12-11","ERNSH","Roland Mendel",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10773,75,"7.75",7,"0.2",1,"1948-12-08","1992-05-01",1,"Beverages",3,"Federal Shipping"
10774,"1997-12-11","FOLKO","Maria Larsson",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10774,31,"12.5",2,"0.25",4,"1937-09-19","1993-05-03",4,"Dairy Products",1,"Speedy Express"
10774,"1997-12-11","FOLKO","Maria Larsson",66,"Louisiana Hot Spiced Okra",2,"17",4,100,20,0,10774,66,"17",50,"0",4,"1937-09-19","1993-05-03",2,"Condiments",1,"Speedy Express"
10775,"1997-12-12","THECR","Liu Wong",10,"Ikura",8,"31",31,0,0,0,10775,10,"31",6,"0",7,"1960-05-29","1994-01-02",8,"Seafood",1,"Speedy Express"
10775,"1997-12-12","THECR","Liu Wong",67,"Laughing Lumberjack Lager",1,"14",52,0,10,0,10775,67,"14",3,"0",7,"1960-05-29","1994-01-02",1,"Beverages",1,"Speedy Express"
10776,"1997-12-15","ERNSH","Roland Mendel",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10776,31,"12.5",16,"0.05",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10776,"1997-12-15","ERNSH","Roland Mendel",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10776,42,"14",12,"0.05",1,"1948-12-08","1992-05-01",5,"Grains/Cereals",3,"Federal Shipping"
10776,"1997-12-15","ERNSH","Roland Mendel",45,"Rogede sild",8,"9.5",5,70,15,0,10776,45,"9.5",27,"0.05",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10776,"1997-12-15","ERNSH","Roland Mendel",51,"Manjimup Dried Apples",7,"53",20,0,10,0,10776,51,"53",120,"0.05",1,"1948-12-08","1992-05-01",7,"Produce",3,"Federal Shipping"
10777,"1997-12-15","GOURL","André Fonseca",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10777,42,"14",20,"0.2",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",2,"United Package"
10778,"1997-12-16","BERGS","Christina Berglund",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10778,41,"9.65",10,"0",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10779,"1997-12-16","MORGK","Alexander Feuer",16,"Pavlova",3,"17.45",29,0,10,0,10779,16,"17.45",20,"0",3,"1963-08-30","1992-04-01",3,"Confections",2,"United Package"
10779,"1997-12-16","MORGK","Alexander Feuer",62,"Tarte au sucre",3,"49.3",17,0,0,0,10779,62,"49.3",20,"0",3,"1963-08-30","1992-04-01",3,"Confections",2,"United Package"
10780,"1997-12-16","LILAS","Carlos González",70,"Outback Lager",1,"15",15,10,30,0,10780,70,"15",35,"0",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10780,"1997-12-16","LILAS","Carlos González",77,"Original Frankfurter grüne Soße",2,"13",32,0,15,0,10780,77,"13",15,"0",2,"1952-02-19","1992-08-14",2,"Condiments",1,"Speedy Express"
10781,"1997-12-17","WARTH","Pirkko Koskitalo",54,"Tourtière",6,"7.45",21,0,10,0,10781,54,"7.45",3,"0.2",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",3,"Federal Shipping"
10781,"1997-12-17","WARTH","Pirkko Koskitalo",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10781,56,"38",20,"0.2",2,"1952-02-19","1992-08-14",5,"Grains/Cereals",3,"Federal Shipping"
10781,"1997-12-17","WARTH","Pirkko Koskitalo",74,"Longlife Tofu",7,"10",4,20,5,0,10781,74,"10",35,"0",2,"1952-02-19","1992-08-14",7,"Produce",3,"Federal Shipping"
10782,"1997-12-17","CACTU","Patricio Simpson",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10782,31,"12.5",1,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",3,"Federal Shipping"
10783,"1997-12-18","HANAR","Mario Pontes",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10783,31,"12.5",10,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10783,"1997-12-18","HANAR","Mario Pontes",38,"Côte de Blaye",1,"263.5",17,0,15,0,10783,38,"263.5",5,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10784,"1997-12-18","MAGAA","Giovanni Rovelli",36,"Inlagd Sill",8,"19",112,0,20,0,10784,36,"19",30,"0",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10784,"1997-12-18","MAGAA","Giovanni Rovelli",39,"Chartreuse verte",1,"18",69,0,5,0,10784,39,"18",2,"0.15",4,"1937-09-19","1993-05-03",1,"Beverages",3,"Federal Shipping"
10784,"1997-12-18","MAGAA","Giovanni Rovelli",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10784,72,"34.8",30,"0.15",4,"1937-09-19","1993-05-03",4,"Dairy Products",3,"Federal Shipping"
10785,"1997-12-18","GROSR","Manuel Pereira",10,"Ikura",8,"31",31,0,0,0,10785,10,"31",10,"0",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10785,"1997-12-18","GROSR","Manuel Pereira",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10785,75,"7.75",10,"0",1,"1948-12-08","1992-05-01",1,"Beverages",3,"Federal Shipping"
10786,"1997-12-19","QUEEN","Lúcia Carvalho",8,"Northwoods Cranberry Sauce",2,"40",6,0,0,0,10786,8,"40",30,"0.2",8,"1958-01-09","1994-03-05",2,"Condiments",1,"Speedy Express"
10786,"1997-12-19","QUEEN","Lúcia Carvalho",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10786,30,"25.89",15,"0.2",8,"1958-01-09","1994-03-05",8,"Seafood",1,"Speedy Express"
10786,"1997-12-19","QUEEN","Lúcia Carvalho",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10786,75,"7.75",42,"0.2",8,"1958-01-09","1994-03-05",1,"Beverages",1,"Speedy Express"
10787,"1997-12-19","LAMAI","Annette Roulet",2,"Chang",1,"19",17,40,25,1,10787,2,"19",15,"0.05",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10787,"1997-12-19","LAMAI","Annette Roulet",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10787,29,"123.79",20,"0.05",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",1,"Speedy Express"
10788,"1997-12-22","QUICK","Horst Kloss",19,"Teatime Chocolate Biscuits",3,"9.2",25,0,5,0,10788,19,"9.2",50,"0.05",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10788,"1997-12-22","QUICK","Horst Kloss",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10788,75,"7.75",40,"0.05",1,"1948-12-08","1992-05-01",1,"Beverages",2,"United Package"
10789,"1997-12-22","FOLIG","Martine Rancé",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10789,18,"62.5",30,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
